% Model:              COLINA_thin_increase_rad.mph
% Version:            COMSOL 6.3.0.420
% Date:               Nov 15 2025, 01:03
% Dimension:          2
% Nodes:              12457980
% Expressions:        2
% Description:        Streamline
% r                       z                        Streamline               Electric field norm
8.959209039904976E-4      -0.10690710880182168     0                        24554.847425327564
8.924605270845454E-4      -0.1063972075024282      0                        24744.3782967357
8.918439073573619E-4      -0.10630656958557308     0                        24778.068509593304
8.897727363776542E-4      -0.10600117411192833     0                        24893.584903066807
8.863455527859572E-4      -0.10549519729538576     0                        25088.263461859366
8.828762880692656E-4      -0.10498526368142427     0                        25284.46442846588
8.823385453755718E-4      -0.10490642166642719     0                        25314.799513422447
8.801823953427992E-4      -0.10458922949141766     0                        25439.023975788885
8.766637293055363E-4      -0.10407103353340383     0                        25645.402390682506
8.730981581569808E-4      -0.10354863418138208     0                        25853.454863918992
8.729754226736762E-4      -0.10353069931701761     0                        25860.597661631436
8.703998434432195E-4      -0.10315272501192188     0                        26013.91188849362
8.670364269940849E-4      -0.10265826586749173     0                        26218.087249386906
8.636290179578266E-4      -0.10215992569776057     0                        26423.865189879343
8.632604030418813E-4      -0.10210616747700155     0                        26446.063392327967
8.60931966886353E-4       -0.10176529716335753     0                        26589.32501932024
8.574813253136973E-4      -0.10125937718762687     0                        26805.75171250827
8.539848753578065E-4      -0.10074933940523814     0                        27023.9399540519
8.536873838016455E-4      -0.10070606135429921     0                        27042.453801696374
8.512723525556069E-4      -0.10035330974806818     0                        27196.149830804585
8.47814164277985E-4       -0.09984740907363082     0                        27420.5485547778
8.443087253248673E-4      -0.09933733434540956     0                        27646.79873208247
8.440925623994329E-4      -0.09930596870026015     0                        27660.711365576833
8.415901808567038E-4      -0.09894130839757387     0                        27825.491176507654
8.38125117986116E-4       -0.09843542681014117     0                        28058.182062097272
8.346130418878205E-4      -0.0979253149724114      0                        28292.818740305203
8.344789330631182E-4      -0.09790588766514824     0                        28301.75473924704
8.318914477825844E-4      -0.09752929681600311     0                        28478.298635634557
8.281712495333266E-4      -0.096986876465002       0                        28737.897852588736
8.243948346317171E-4      -0.09643951122611308     0                        28999.863649452975
8.237501344691378E-4      -0.09634638476270581     0                        29044.43342786673
8.216005728571076E-4      -0.09603476893619978     0                        29196.085129416108
8.180961159575647E-4      -0.09552586681858172     0                        29449.655616480846
8.145446860704207E-4      -0.09501254492150876     0                        29705.42834275596
8.139288266603635E-4      -0.09492376890004192     0                        29749.662740358974
8.11785955099864E-4       -0.09461376585805756     0                        29906.36398714013
8.083073888232777E-4      -0.09410976679285298     0                        30167.230628497062
8.047813713865154E-4      -0.09360137163507702     0                        30430.372654121857
8.042593004794903E-4      -0.0935263043309422      0                        30469.227001899137
8.020225878460323E-4      -0.09320346473696305     0                        30638.79827787053
7.985940809531164E-4      -0.09270779645870712     0                        30905.39669449676
7.951183902287115E-4      -0.09220781534873182     0                        31174.31479105726
7.94653026657806E-4       -0.09214105943788624     0                        31210.219892156267
7.923620942657147E-4      -0.09181112395809997     0                        31390.382139257257
7.889856274607041E-4      -0.09132397127093299     0                        31662.75599952974
7.855631262272876E-4      -0.0908325915474058      0                        31937.493246599646
7.849904885590217E-4      -0.09075060763783671     0                        31983.331591475446
7.828111295926981E-4      -0.09043749563653981     0                        32161.181732135192
7.800286352188122E-4      -0.09003682873403529     0                        32393.640176691246
7.772168191928265E-4      -0.08963326544375382     0                        32627.779041013342
7.762070632932721E-4      -0.08948865962405908     0                        32711.67627081138
7.747136368464576E-4      -0.08927429655688546     0                        32838.43711637629
7.721565320143811E-4      -0.08890669727674519     0                        33057.357075658336
7.698730444863616E-4      -0.08857926133478898     0                        33252.35819040628
7.681060517298327E-4      -0.08832643711251736     0                        33406.668135622225
7.663273388517418E-4      -0.08807243896329262     0                        33561.69459152102
7.658472042975207E-4      -0.08800396171534061     0                        33603.48932721287
7.640528030260338E-4      -0.0877471929900626      0                        33761.569733322176
7.619035257196739E-4      -0.08743892771814149     0                        33952.89003261186
7.600468169020621E-4      -0.08717324131360187     0                        34117.78439888793
7.582764485722514E-4      -0.08692045650857674     0                        34278.4772064555
7.564938520249489E-4      -0.08666648040467664     0                        34439.927323355296
7.560639040655409E-4      -0.08660530564990562     0                        34478.815516475916
7.541619077024985E-4      -0.08633372822560159     0                        34652.98935059655
7.520082493696E-4         -0.08602546484512485     0                        34852.34371622369
7.501996510984456E-4      -0.08576722129241474     0                        35019.35020304576
7.484255449015215E-4      -0.08551447763317342     0                        35186.821991328325
7.466387907243961E-4      -0.08526052456989348     0                        35355.09516308724
7.462591124741362E-4      -0.08520663612476365     0                        35390.802470257535
7.442491815312483E-4      -0.0849202765913529      0                        35582.26126963803
7.42091082196906E-4       -0.08461199881268146     0                        35790.11999426897
7.403308762447138E-4      -0.0843612012712276      0                        35959.22223142194
7.385530781685909E-4      -0.08410849988759665     0                        36133.86222487407
7.367622126069275E-4      -0.08385457049336564     0                        36309.35090280869
7.364333728031933E-4      -0.08380801155524986     0                        36341.527433423085
